The popup on hover provides the,,,,,,,,,"Molecular targets with a negative result are represented with a '-' in their cell, while positve results are represented with a '+'. Some data has quantitaive results that have been ranked into percentiles. The percentile shows the percent of samples found at the same level, or below, for that particular target. You can think of it as a ranking from 0 to 100, with lower rank is ""better"" (less virus). For example, a pathogen found to be postive and ranked at 'below 30th', would be a relatively low level at the lower third compared to other samples. Sampling targets are described below.",,,,,,,,,,,,,,,,
pathogen prevalance in %,,,,,,,,,,,,,,,,,,,,,,,,,
samples_n = number of virus samples,,,,,,,,,,,,,,,,,,,,,,,,,
sources_n = the number of different operation owners per sampling project represented,,,,,,,,,,,,,,,,,,,,,,,,,
months = the months the samples were collected,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Includes data with a collection date up to Dec 31, 2020",,,,,,,,,,,,,,,,,,,,,,,,,
sample_year,sample_month_number,sample_month,state_code,sampling_county,varroa_per_100_bees,million_spores_per_bee,abpv,abpv_percentile,cbpv,cbpv_percentile,dwv,dwv_percentile,dwv-b,dwv-b_percentile,iapv,iapv_percentile,kbv,kbv_percentile,lsv2,lsv2_percentile,sbpv,sbpv_percentile,mkv,mkv_percentile,pesticides
2019,5,May,GA,Pierce,2.94,1,-,,-,,+,70,+,70,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (2260.0), Atrazine (Trace), Azoxystrobin (16.0), Boscalid (5.0), Buprofezin (2.0), Captan (Trace), Chlorothalonil (13.0), Coumaphos (21.0), Coumaphos oxon (2.0), Diuron (Trace), Fenbuconazole (22.0), Fluvalinate (300.0), Fluxapyroxad (Trace), Methoxyfenozide (6.0), Penthiopyrad (Trace), Piperonyl Butoxide (4.0), Propargite (3.0), Pyraclostrobin (8.0), Tebuconazole (Trace)"
2019,5,May,KY,Pulaski,1.52,0,-,,-,,+,<30,+,<30,-,,-,,+,70,,,-,,"Wax, Acetochlor (124.0), Carbendazim (Trace), Coumaphos (Trace), Coumaphos oxon (3.0), DDE p,p' (Trace), DEET (46.0), Dimethenamid (Trace), Fluvalinate (Trace), Metolachlor (Trace)"
2019,5,May,TN,Rutherfor,5.39,1.45,+,60,-,,+,80,+,70,+,80,-,,-,,,,-,,
2019,5,May,ME,Sagadahoc,0,2.15,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2019,5,May,SC,Saluda,6.54,0.05,-,,-,,+,80,+,70,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (137.0), Acetamiprid (Trace), Atrazine (Trace), Azoxystrobin (2.0), Carbendazim (Trace), Chlorantraniliprole (Trace), Chlorothalonil (Trace), Chlorpyrifos (Trace), Chlorthal-dimethyl (Trace), Coumaphos (6.0), Coumaphos oxon (1.0), DDE p,p' (Trace), DEET (17.0), Diphenylamine (Trace), Fluxapyroxad (Trace), Metolachlor (Trace), Piperonyl Butoxide (Trace), Propargite (6.0), Trifloxystrobin (2.0)"
2019,5,May,TN,Summer,0.35,0.15,-,,-,,+,<30,+,<30,-,,-,,+,<30,,,-,,"Wax, 2,4-DMPF (206.0), Azoxystrobin (4.0), Carbendazim (Trace), DEET (Trace), Difenoconazole (Trace), Fenpyroximate (Trace), Fluopyram (2.0), Methoxyfenozide (4.0), Piperonyl Butoxide (Trace), Trifloxystrobin (5.0)"
2019,5,May,TN,Sumner,0.31,0.15,-,,-,,+,<30,+,<30,-,,-,,+,50,,,-,,
2019,5,May,WI,Taylor,0.31,3.95,-,,-,,-,,-,,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (278.0), Atrazine (Trace), Diuron (Trace), Propargite (11.0), Thymol (33.0)"
2019,5,May,TX,Tyler,0,0.85,-,,-,,-,,-,,-,,-,,+,80,-,,-,,"Wax, 2,4-DMPF (41.0), Azoxystrobin (24.0), Boscalid (Trace), Coumaphos (8.0), Coumaphos oxon (1.0), Cyprodinil (11.0), Difenoconazole (17.0), Fenpyroximate (Trace), Fluopyram (3.0), Fluxapyroxad (5.0), Iprodione (Trace), Oxyfluorfen (Trace), Penthiopyrad (27.0), Propargite (Trace), Propiconazole (5.0), Pyraclostrobin (11.0), Pyrimethanil (17.0), Pyriproxyfen (Trace), Tebuconazole (55.0), Tebufenozide (1.0), Trifloxystrobin (5.0)"
2019,5,May,NY,Wayne,0.55,1.55,-,,+,70,+,50,+,<30,-,,-,,+,40,-,,-,,
2019,5,May,NY,Wayne,2.55,1.65,-,,-,,+,<30,+,<30,-,,-,,+,<30,-,,-,,"Wax, 2,4-DMPF (122.0), Azoxystrobin (5.0), Carbendazim (Trace), Chlorpyrifos (Trace), Coumaphos (8.0), Difenoconazole (Trace), Fluopyram (1.0), Fluvalinate (155.0), Oxyfluorfen (Trace), Penthiopyrad (34.0), Propargite (20.0), Thymol (40.0)"
2019,5,May,TN,Weakley,1.86,0,,,,,,,,,,,,,,,,,,,
2019,5,May,TN,Weakley,4.05,0.05,-,,-,,+,<30,-,,-,,-,,-,,,,-,,
2019,5,May,TN,Weakley,,,-,,-,,+,40,-,,+,<30,+,70,-,,,,-,,"Wax, Azoxystrobin (6.0), Chlorothalonil (Trace), Coumaphos (12.0), Coumaphos oxon (2.0), Diphenylamine (Trace), Fenpyroximate (Trace), Metalaxyl (Trace), Metolachlor (27.0), Piperonyl Butoxide (8.0), Prometon (Trace)"
2019,5,May,SC,Williamsburg,0.25,0.05,-,,-,,-,,+,<30,+,80,-,,+,70,,,-,,
2019,5,May,NY,Yates,0.37,0.4,-,,-,,+,30,+,70,+,<30,-,,-,,-,,-,,"Wax, 2,4-DMPF (32000.0), Chlorpyrifos (Trace), Coumaphos (22.0), Coumaphos oxon (2.0), Fluvalinate (837.0), Metolachlor (Trace), Thymol (69.0)"
2019,5,May,ME,York,0,7.1,-,,-,,-,,+,<30,-,,-,,+,70,-,,-,,
2019,6,June,TN,,0.54,0,-,,-,,+,30,+,40,-,,-,,+,<30,,,-,,"Wax, Acetochlor (283.0), Carbendazim (Trace), Coumaphos (20.0), Coumaphos oxon (2.0), Fenpyroximate (Trace), Fluvalinate (258.0), Hexythiazox (4.0), Propargite (110.0), Thymol (6320.0)"
2019,6,June,AR,,6.63,0,-,,-,,+,30,+,50,-,,-,,-,,-,,-,,"Wax, Coumaphos (14.0), DEET (57.0), Fluvalinate (42.0), Thymol (Trace)"
2019,6,June,ND,,0,1.2,-,,-,,+,30,+,40,+,50,-,,+,60,-,,-,,
2019,6,June,ND,,0,0.05,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2019,6,June,VA,Accomac,0.52,0,-,,-,,+,<30,+,<30,+,60,-,,+,70,-,,-,,"Wax, 2,4-DMPF (1110.0), Atrazine (32.0), Azoxystrobin (163.0), Carbendazim (Trace), Chlorantraniliprole (22.0), Chlorothalonil (17.0), Chlorpyrifos (Trace), Coumaphos (9.0), Cyprodinil (275.0), Difenoconazole (33.0), Diuron (22.0), Fenbuconazole (5.0), Fludioxonil (277.0), Fluopyram (5.0), Fluvalinate (124.0), Iprodione (111.0), Metconazole (86.0), Metolachlor (58.0), Penthiopyrad (90.0), Propiconazole (18.0), Thymol (64.0), Trifloxystrobin (6.0)"
2019,6,June,VA,Accomac,0.52,0,,,,,,,,,,,,,,,,,,,
2019,6,June,VT,Addison,0.18,0.15,-,,-,,-,,-,,-,,-,,-,,-,,-,,
2019,6,June,VT,Addison,1.44,0,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2019,6,June,VT,Addison,0.24,0.2,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (Trace), Coumaphos (134.0), Coumaphos oxon (31.0), Metolachlor (Trace), Thymol (888.0)"
2019,6,June,AR,Arkansas,2.37,0,-,,-,,+,60,+,<30,-,,-,,-,,-,,-,,
2019,6,June,ME,Aroostook,0.49,0.15,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (35.0), Carbendazim (Trace), Chlorothalonil (43.0), Coumaphos (5.0), Diuron (7.0), Thymol (41.0)"
2019,6,June,MD,Baltimore,0.59,0,-,,-,,+,50,+,60,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (98.0), Atrazine (3.0), Azoxystrobin (3.0), Carbendazim (32.0), Chlorothalonil (167.0), Diuron (7.0), Metolachlor (Trace), Penthiopyrad (2.0), Piperonyl Butoxide (9.0), Propargite (36.0), Tebufenozide (5.0), Thymol (Trace)"
2019,6,June,ID,Bannock,0,0.6,-,,-,,-,,+,<30,+,70,-,,+,70,-,,-,,"Wax, 2,4-DMPF (735.0), Azoxystrobin (4.0), Boscalid (15.0), Carbendazim (Trace), Chlorothalonil (66.0), Coumaphos (12.0), Coumaphos oxon (2.0), Fluopyram (4.0), Fluxapyroxad (3.0), Iprodione (Trace), Methoxyfenozide (3.0), Metolachlor (Trace), Oxyfluorfen (Trace), Penthiopyrad (Trace), Piperonyl Butoxide (12.0), Propargite (4.0), Pyraclostrobin (28.0), Tebuconazole (Trace), Thymol (79.0), Trifloxystrobin (5.0)"
2019,6,June,OR,Benton,0,0,-,,-,,-,,+,40,+,<30,-,,+,30,-,,-,,"Wax, Methoxyfenozide (36.0), Oxyfluorfen (Trace), Penthiopyrad (17.0), Piperonyl Butoxide (6.0), 2,4-DMPF (4350.0), 2,6-Dichlorobenzamide (BAM) (11.0), Acetochlor (Trace), Azoxystrobin (283.0), Boscalid (25.0), Buprofezin (Trace), Captan (Trace), Carbendazim (67.0), Chlorantraniliprole (19.0), Chlorothalonil (38.0), Chlorpyrifos (Trace), Coumaphos (182.0), Coumaphos oxon (15.0), Difenoconazole (6.0), Diuron (19.0), Fenbuconazole (9.0), Fenpyroximate (4.0), Fludioxonil (47.0), Fluopyram (102.0), Fluvalinate (220.0), Fluxapyroxad (5.0), Iprodione (589.0), Metalaxyl (Trace), Metconazole (6.0), Propargite (64.0), Propiconazole (45.0), Pyraclostrobin (61.0), Pyridaben (7.0), Pyrimethanil (49.0), Pyriproxyfen (Trace), Trifloxystrobin (44.0)"
2019,6,June,MI,Benzie,0.5,0.1,-,,-,,-,,+,<30,-,,-,,+,90,-,,-,,"Wax, 2,4-DMPF (2280.0), Azoxystrobin (160.0), Boscalid (36.0), Buprofezin (12.0), Carbendazim (50.0), Chlorothalonil (2530.0), Chlorpyrifos (Trace), Chlorthal-dimethyl (Trace), Coumaphos (16.0), Coumaphos oxon (5.0), Cyprodinil (499.0), Difenoconazole (12.0), Diuron (129.0), Fenbuconazole (21.0), Fenpyroximate (Trace), Fipronil sulfide (Trace), Fludioxonil (Trace), Fluopyram (37.0), Fluvalinate (1580.0), Fluxapyroxad (2.0), Iprodione (455.0), Metolachlor (Trace), Oxyfluorfen (41.0), Penthiopyrad (16.0), Propiconazole (209.0), Pyraclostrobin (75.0), Pyrimethanil (22.0), Tebuconazole (20.0), Thymol (3370.0), Trifloxystrobin (37.0)"
2019,6,June,WV,Berkley,0.32,0.95,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2019,6,June,WV,Berkley,0.32,0.95,,,,,,,,,,,,,,,,,,,
2019,6,June,TX,Bexer,0.39,0.4,-,,+,50,+,<30,+,60,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (259.0), Azoxystrobin (17.0), Coumaphos (4.0), DEET (14.0), Difenoconazole (Trace), Diuron (Trace), Fluopyram (18.0), Fluvalinate (Trace), Fluxapyroxad (Trace), Methoxyfenozide (2.0), Penthiopyrad (4.0), Prometon (Trace), Propargite (8.0), Propiconazole (8.0), Pyrimethanil (15.0), Tebufenozide (2.0), Trifloxystrobin (71.0)"
2019,6,June,ID,Bonneville,0.06,0.55,-,,-,,-,,+,30,+,60,-,,+,40,-,,-,,
2019,6,June,ID,Bonneville,2.34,0.1,-,,-,,+,<30,+,30,-,,-,,+,30,-,,-,,
2019,6,June,MN,Brown,0.14,1.55,-,,-,,-,,+,50,+,40,-,,-,,-,,-,,"Wax, 2,4-DMPF (162.0), Acetochlor (Trace), Azoxystrobin (40.0), Carbendazim (24.0), Chlorothalonil (27.0), Chlorpyrifos (17.0), Coumaphos (34.0), Coumaphos oxon (6.0), Diuron (16.0), Iprodione (64.0), Metolachlor (Trace), Piperonyl Butoxide (20.0), Propiconazole (12.0), Pyraclostrobin (25.0), Pyrimethanil (11.0), Thymol (73600.0)"
2019,6,June,MN,Brown,3.22,0.05,-,,-,,+,30,+,60,+,60,-,,+,<30,-,,-,,
2019,6,June,UT,Cache,0.27,0.05,-,,+,80,+,40,+,<30,+,60,-,,+,30,-,,-,,"Wax, 2,4-DMPF (Trace), Buprofezin (24.0), Carbendazim (33.0), Chlorothalonil (219.0), Chlorpyrifos (49.0), Fluvalinate (177.0), Hexythiazox (3.0), Iprodione (Trace), Oxyfluorfen (26.0), Piperonyl Butoxide (17.0), Propargite (57.0), Propiconazole (11.0), Pyrimethanil (66.0), Thymol (883.0), Trifluralin (17.0)"
2019,6,June,UT,Cache,0,0.1,-,,-,,-,,+,<30,+,<30,-,,-,,-,,-,,"Wax, 2,4-DMPF (839.0), Acetochlor (Trace), Carbendazim (Trace), Chlorpyrifos (6.0), Cyprodinil (62.0), Diuron (10.0), Fluvalinate (140.0), Hexythiazox (1.0), Piperonyl Butoxide (12.0), Thymol (643.0)"
2019,6,June,TX,Cameron,0.23,0,-,,-,,-,,-,,+,40,-,,-,,-,,-,,
2019,6,June,MD,Carroll,0.12,0.1,-,,-,,-,,+,<30,-,,-,,+,80,-,,-,,
2019,6,June,ID,Cassia,0.07,0.45,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2019,6,June,VT,Chittenden,0.64,0.15,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2019,6,June,VT,Chittenden,0.5,0,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,"Wax, Captan (144.0), Coumaphos (175.0), Coumaphos oxon (23.0), Thymol (2980.0)"
2019,6,June,MT,Choteau,0.1,0.25,-,,-,,+,<30,+,50,-,,-,,+,<30,-,,-,,"Wax, 2,4-DMPF (576.0), 2,6-Dichlorobenzamide (BAM) (Trace), Azoxystrobin (101.0), Boscalid (147.0), Captan (294.0), Carbendazim (Trace), Chlorantraniliprole (13.0), Chlorothalonil (923.0), Chlorpyrifos (Trace), Coumaphos (57.0), Coumaphos oxon (3.0), Cyprodinil (233.0), DDE p,p' (Trace), Difenoconazole (4.0), Diflubenzuron (17.0), Diuron (4.0), Fenbuconazole (3.0), Fenpyroximate (4.0), Fludioxonil (37.0), Fluopyram (11.0), Fluvalinate (88.0), Fluxapyroxad (8.0), Iprodione (118.0), Metalaxyl (2.0), Metconazole (6.0), Methoxyfenozide (9.0), Penthiopyrad (8.0), Propiconazole (26.0), Pyraclostrobin (167.0), Pyrimethanil (41.0), THPI (130.0), Thymol (1090.0)"
2019,6,June,GA,Coffee,10.76,0.15,-,,-,,+,60,+,60,-,,-,,-,,-,,-,,
2019,6,June,PA,Columbia,0.15,0,-,,-,,-,,-,,-,,-,,-,,-,,-,,"Wax, Acetamiprid (Trace), Atrazine (Trace), Boscalid (23.0), Carbaryl (Trace), Carbendazim (26.0), Chlorothalonil (Trace), Coumaphos (Trace), Coumaphos oxon (1.0), Diuron (6.0), Fenbuconazole (4.0), Fenpyroximate (Trace), Fludioxonil (Trace), Fluxapyroxad (Trace), Indoxacarb (Trace), Iprodione (Trace), Methoxyfenozide (8.0), Metolachlor (Trace), Phosmet (Trace), Pyraclostrobin (4.0), Trifluralin (Trace)"
2019,6,June,GA,Cook,0,0,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (6830.0), Alachlor (240.0), Azoxystrobin (5.0), Buprofezin (Trace), Chlorantraniliprole (Trace), Chlorothalonil (72.0), Coumaphos (17.0), Coumaphos oxon (2.0), Fenbuconazole (5.0), Fluvalinate (200.0), Methoxyfenozide (4.0), Piperonyl Butoxide (16.0), Propargite (4.0), Pyraclostrobin (3.0), Tebuconazole (Trace), Trifloxystrobin (5.0)"
2019,6,June,PA,Crawford,0.07,0.45,-,,-,,-,,+,<30,+,<30,-,,+,40,-,,-,,"Wax, 2,4-DMPF (114.0), Azoxystrobin (10.0), Carbendazim (Trace), Coumaphos (Trace), Coumaphos oxon (2.0), Cyprodinil (Trace), Difenoconazole (5.0), Diuron (Trace), Fenpyroximate (Trace), Iprodione (Trace), Metolachlor (Trace), Penthiopyrad (Trace), Propiconazole (4.0), Pyraclostrobin (Trace), Pyrimethanil (Trace), Tebufenozide (2.0), Trifloxystrobin (2.0)"
2019,6,June,AR,Crawford,1.95,0,-,,-,,+,40,+,70,-,,-,,-,,-,,-,,
2019,6,June,ME,Cumberland,1.7,0,+,50,-,,+,30,+,<30,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (1820.0), Captan (246.0), Chlorothalonil (15.0), Chlorpyrifos (Trace), Coumaphos (10.0), Coumaphos oxon (1.0), Fludioxonil (Trace), Metolachlor (Trace), Thymol (71.0)"
2019,6,June,MT,Custer,0,0.25,-,,-,,-,,+,<30,+,70,-,,+,40,-,,-,,
2019,6,June,MT,Custer,0,1.3,-,,-,,-,,+,<30,-,,-,,+,30,-,,-,,
2019,6,June,DC,DC,1.21,0.95,-,,-,,+,<30,+,40,-,,-,,-,,-,,-,,
2019,6,June,DC,DC,1.23,0.95,-,,-,,-,,+,60,-,,-,,-,,-,,-,,
2019,6,June,DC,DC,0.61,0.25,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2019,6,June,DC,DC,7.92,0.8,-,,-,,+,<30,+,60,+,50,-,,+,30,-,,-,,"Wax, Coumaphos (11.0), Fluvalinate (133.0), Hexythiazox (Trace), Propargite (14.0), Thymol (191.0)"
2019,6,June,PA,Dauphin,0.42,0,-,,-,,+,<30,+,40,-,,-,,-,,-,,-,,"Wax, Acetochlor (Trace), Carbaryl (Trace), Carbendazim (Trace), Chlorothalonil (14.0), DDE p,p' (Trace), DEET (22.0), Diuron (Trace), Fenpyroximate (Trace), Metolachlor (Trace), Thymol (76.0), Trifloxystrobin (Trace)"
2019,6,June,WV,Doddridge,0,1.3,-,,-,,-,,-,,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (745.0), Coumaphos (39.0), Coumaphos oxon (5.0), Fenpyroximate (4.0), Fluvalinate (86.0), Hexythiazox (1.0), Piperonyl Butoxide (6.0), Propargite (10.0), Thymol (350.0)"
2019,6,June,NE,Douglas,0.27,0.15,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,"Wax, Atrazine (6.0), Azoxystrobin (Trace), Carbendazim (40.0), DEET (1170.0), Diphenylamine (Trace), Diuron (32.0), Fenpyroximate (Trace), Fluvalinate (Trace), Hexythiazox (2.0), Metolachlor (Trace), Propargite (18.0)"
2019,6,June,NE,Douglas,0.42,0.3,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2019,6,June,WI,Dunn,0.3,0.55,-,,-,,-,,+,50,-,,-,,+,30,-,,-,,"Wax, 2,4-DMPF (424.0), Acetochlor (Trace), Atrazine (11.0), Azoxystrobin (7.0), Carbendazim (Trace), Chlorthal-dimethyl (Trace), Coumaphos (14.0), Coumaphos oxon (2.0), Difenoconazole (Trace), Diuron (Trace), Fenpyroximate (8.0), Fipronil sulfide (Trace), Fluopyram (2.0), Metolachlor (26.0), Piperonyl Butoxide (51.0), Thymol (232.0), Trifloxystrobin (2.0)"
2019,6,June,GA,Echols,0.91,0,-,,-,,+,<30,+,60,-,,-,,+,70,-,,-,,
2019,6,June,AL,Escambia,1.81,0.05,-,,-,,+,30,-,,-,,-,,-,,-,,-,,
2019,6,June,MA,Essex,0.5,0.1,-,,-,,+,<30,+,50,-,,-,,+,30,-,,-,,"Wax, Carbendazim (43.0), Chlorothalonil (36.0), Coumaphos (Trace), Coumaphos oxon (1.0), DDE p,p' (Trace), Diuron (Trace), Piperonyl Butoxide (11.0)"
2019,6,June,AK,Fairbanks North-star,0.36,0.45,-,,-,,+,<30,+,30,+,80,-,,+,<30,-,,-,,"Wax, 2,4-DMPF (Trace), Carbendazim (141.0), Coumaphos (Trace), Coumaphos oxon (Trace), Fenpyroximate (6.0), Fluvalinate (43.0), Piperonyl Butoxide (9.0), Propargite (13.0)"
2019,6,June,AK,Fairbanks North-star,0,0.2,-,,-,,-,,+,40,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (103.0), Coumaphos (Trace), DEET (17.0), Diuron (Trace), Ethofenprox (Trace), Fenpyroximate (15.0), Fluvalinate (Trace), Propargite (3.0)"
2019,6,June,VA,Fauquier,5.02,0,-,,-,,+,<30,+,50,-,,-,,+,<30,-,,-,,"Wax, Acetochlor (157.0), Atrazine (6.0), Carbendazim (Trace), Dimethenamid (Trace), Diuron (27.0), Fenpyroximate (Trace), Metolachlor (Trace), Thymol (Trace)"
2019,6,June,VA,Fauquier,5.02,0,,,,,,,,,,,,,,,,,,,
2019,6,June,MN,Fillmore,0,1.1,-,,-,,-,,-,,-,,-,,+,<30,-,,-,,
2019,6,June,NE,Franklin,0,0.45,-,,-,,-,,+,40,+,70,-,,+,60,-,,-,,"Wax, 2,4-DMPF (517.0), Atrazine (7.0), Azoxystrobin (22.0), Coumaphos (1210.0), Coumaphos oxon (269.0), Cyprodinil (Trace), DEET (26.0), Fluopyram (5.0), Fluvalinate (67.0), Fluxapyroxad (Trace), Iprodione (Trace), Methoxyfenozide (Trace), Metolachlor (Trace), Oxyfluorfen (Trace), Penthiopyrad (43.0), Piperonyl Butoxide (99.0), Propargite (5.0), Propiconazole (Trace), Pyraclostrobin (Trace), Trifloxystrobin (1.0)"
2019,6,June,VT,Franklin,0,0.3,-,,-,,+,30,+,50,-,,-,,+,50,-,,-,,
2019,6,June,VT,Franklin,0.11,0,-,,+,80,-,,-,,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (1220.0), Acetochlor (Trace), Carbendazim (29.0), Coumaphos (849.0), Coumaphos oxon (124.0), Hexythiazox (1.0), Metolachlor (Trace), Propargite (3.0)"
2019,6,June,VT,Franklin,0,1.05,-,,-,,-,,-,,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (444.0), Carbendazim (55.0), Coumaphos (15.0), Coumaphos oxon (5.0), Diphenylamine (3.0), Diuron (14.0), Hexythiazox (1.0), Propargite (10.0), Thymol (3650.0)"
2019,6,June,MA,Franklin,0.47,0.05,-,,-,,-,,+,<30,+,70,-,,+,<30,-,,-,,"Wax, Acetochlor (Trace), Carbendazim (Trace), Chlorothalonil (168.0), Chlorthal-dimethyl (Trace), Coumaphos (Trace), Cyprodinil (4.0), DDE p,p' (Trace), Diuron (Trace), Kresoxim-methyl (Trace), Metolachlor (Trace), Piperonyl Butoxide (31.0), Propargite (3.0), Thymol (158.0), Trifloxystrobin (2.0)"
2019,6,June,MA,Franklin,0.32,0.05,-,,-,,-,,+,<30,-,,-,,-,,-,,-,,
2019,6,June,MT,Gallatin,2.1,0.3,-,,-,,+,<30,+,40,-,,-,,-,,-,,-,,
2019,6,June,MI,Genesee,0,0.4,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2019,6,June,ID,Gooding,0,0.7,-,,-,,-,,+,<30,+,30,-,,-,,-,,-,,
2019,6,June,UT,Grand,2.36,0,-,,-,,-,,+,<30,-,,-,,+,30,-,,-,,
2019,6,June,WI,Grant,0.9,0.5,-,,-,,-,,+,<30,-,,-,,+,70,-,,-,,
2019,6,June,MN,Grant,2.64,0.15,-,,-,,-,,+,50,-,,-,,+,70,-,,-,,"Wax, Azoxystrobin (4.0), Chlorpyrifos (7.0), Coumaphos (17.0), Coumaphos oxon (3.0), Fluopyram (3.0), Fluvalinate (131.0), Iprodione (68.0), Metolachlor (Trace), Pyraclostrobin (11.0), Thymol (4760.0)"
2019,6,June,WI,Green,0.1,1.05,-,,-,,+,<30,+,70,-,,-,,+,<30,-,,-,,
2019,6,June,NE,Hamilton,3.82,0,-,,-,,+,<30,+,60,+,40,-,,+,<30,-,,-,,"Wax, 2,4-DMPF (Trace), Acetochlor (Trace), Atrazine (20.0), Azoxystrobin (Trace), Chlorpyrifos (Trace), Coumaphos (50.0), Coumaphos oxon (5.0), DEET (Trace), Fenpyroximate (4.0), Fluvalinate (50.0), Hexythiazox (1.0), Malathion (Trace), Metolachlor (Trace), Piperonyl Butoxide (29.0), Propargite (13.0), Pyraclostrobin (Trace)"
2019,6,June,NE,Hamilton,5.38,0.4,-,,-,,+,40,+,60,-,,-,,-,,-,,-,,"Wax, 2,4-DMPF (Trace), Acetochlor (Trace), Atrazine (7.0), Azoxystrobin (4.0), Bifenthrin (25.0), Carbendazim (50.0), Chlorpyrifos (8.0), DEET (11.0), Fenpyroximate (Trace), Metolachlor (Trace), Piperonyl Butoxide (19.0), Propargite (3.0), Propiconazole (Trace), Pyraclostrobin (Trace), Trifloxystrobin (1.0)"
2019,6,June,MA,Hampden,0.36,0,-,,-,,+,<30,+,<30,+,40,-,,-,,-,,-,,"Wax, 2,4-DMPF (2720.0), Acetochlor (Trace), Atrazine (Trace), Azoxystrobin (Trace), Boscalid (Trace), Chlorothalonil (91.0), Chlorpyrifos (8.0), Coumaphos (4.0), Coumaphos oxon (1.0), Difenoconazole (Trace), Fludioxonil (Trace), Hexythiazox (Trace), Metolachlor (Trace), Piperonyl Butoxide (30.0), Propargite (10.0), Pyraclostrobin (14.0), Thymol (676.0), Trifloxystrobin (2.0)"
2019,6,June,MA,Hampden,0.99,0.45,-,,+,70,+,30,+,60,+,60,-,,+,30,-,,-,,
2019,6,June,WV,Hardy,1.71,0,-,,-,,+,50,+,60,-,,-,,-,,-,,-,,
2019,6,June,MD,Harford,3.69,0.1,-,,-,,+,70,+,<30,-,,-,,-,,-,,-,,
2019,6,June,MD,Harford,0.96,0,-,,+,<30,+,40,+,50,-,,-,,+,30,-,,-,,
2019,6,June,MD,Harford,0.51,0.1,-,,-,,+,<30,+,<30,-,,-,,-,,-,,-,,
2019,6,June,HI,Hawaii,2.59,0.45,-,,+,<30,+,60,+,70,-,,-,,+,<30,,,-,,
2019,6,June,HI,Hawaii,0.92,0,-,,-,,+,30,+,40,-,,-,,-,,,,-,,"Wax, 2,4-DMPF (240.0), Carbendazim (44.0), Coumaphos (Trace), Diuron (29.0), Flumeturon (11.0), Piperonyl Butoxide (Trace)"
2019,6,June,HI,Hawaii,0.39,2.95,-,,-,,+,30,+,60,+,60,-,,+,30,,,-,,"Wax, 2,4-DMPF (286.0), Carbendazim (Trace), Coumaphos (Trace)"
2019,6,June,TN,Hawkins,,,,,,,,,,,,,,,,,,,,,"Wax, Coumaphos (5.0)"
2019,6,June,HI,Honolulu,0.66,0,-,,-,,-,,+,<30,-,,-,,+,<30,,,-,,"Wax, 2,4-DMPF (39.0), Azoxystrobin (Trace), Chlorantraniliprole (Trace), Coumaphos (Trace), DDE p,p' (Trace), Fluvalinate (143.0), Mandipropamide (Trace), Metalaxyl (Trace), Methoxyfenozide (7.0), Piperonyl Butoxide (18.0), Thymol (37.0)"
2019,6,June,MD,Howard,1.06,0.2,-,,-,,-,,+,<30,+,80,-,,+,30,-,,-,,"Wax, 2,4-DMPF (139.0), 2,6-Dichlorobenzamide (BAM) (6.0), Azoxystrobin (4.0), Boscalid (15.0), Captan (1150.0), Carbendazim (Trace), Chlorantraniliprole (16.0), Chlorothalonil (120.0), Chlorpyrifos (14.0), Cyprodinil (32.0), Fenbuconazole (24.0), Fenpyroximate (3.0), Fludioxonil (11.0), Fluopyram (2.0), Fluvalinate (1830.0), Fluxapyroxad (4.0), Indoxacarb (9.0), Iprodione (Trace), Methoxyfenozide (21.0), Metolachlor (Trace), Penthiopyrad (4.0), Phosmet (Trace), Pyraclostrobin (35.0), Pyrimethanil (6.0), THPI (227.0), Thymol (262.0)"
