,year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_California,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
691,2012,25000.0,38,950000.0,209000.0,1.87,1777000.0,700.6,636.4,196.2,0.0,0.0,1533.2,141.7,297.0,188.0,0.0,0.0,71.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
692,2003,25000.0,57,1425000.0,157000.0,1.28,1824000.0,0.0,45.7,1.7,12.2,0.0,59.6,0.0,44.0,1.4,0.5,0.0,75.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
693,2010,26000.0,30,780000.0,195000.0,1.53,1193000.0,155.4,256.4,157.1,26.9,0.0,595.8,80.9,148.3,91.0,20.7,0.0,77.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
694,2009,26000.0,38,988000.0,198000.0,1.46,1442000.0,80.9,148.3,91.0,20.7,0.0,340.9,150.2,68.0,39.7,25.1,0.0,90.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
695,1999,26000.0,45,1170000.0,433000.0,0.68,796000.0,0.0,19.8,0.0,0.0,0.0,19.8,0.0,61.6,0.0,0.0,0.0,128.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
696,2006,26000.0,50,1300000.0,299000.0,0.98,1274000.0,48.3,12.3,50.8,19.4,0.0,130.8,76.6,25.4,11.4,40.6,0.0,91.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
697,2017,27000.0,31,837000.0,67000.0,2.06,1724000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,87.4,8.1,0.0,0.0,78.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
698,2015,27000.0,42,1134000.0,147000.0,1.92,2177000.0,0.0,220.3,0.3,3.2,0.0,223.8,892.3,434.2,413.5,11.5,0.0,86.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
699,2007,28000.0,42,1176000.0,270000.0,1.13,1329000.0,11.9,17.7,6.5,8.7,0.0,44.8,48.3,12.3,50.8,19.4,0.0,74.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
700,2008,28000.0,48,1344000.0,242000.0,1.57,2110000.0,150.2,68.0,39.7,25.1,0.0,283.0,11.9,17.7,6.5,8.7,0.0,74.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
701,2014,29000.0,28,812000.0,130000.0,2.13,1730000.0,892.3,434.2,413.5,11.5,0.0,1751.5,536.7,554.5,527.2,21.3,0.0,69.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
702,2013,30000.0,34,1020000.0,92000.0,2.09,2132000.0,536.7,554.5,527.2,21.3,0.0,1639.7,700.6,636.4,196.2,0.0,0.0,69.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
703,1998,30000.0,58,1740000.0,557000.0,0.65,1131000.0,0.0,61.6,0.0,0.0,0.0,61.6,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,43.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
704,2016,31000.0,32,992000.0,169000.0,1.93,1915000.0,0.0,87.4,8.1,0.0,0.0,95.5,0.0,220.3,0.3,3.2,0.0,74.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
705,2011,4000.0,40,160000.0,21000.0,4.07,651000.0,3086.9,4546.1,5719.8,838.4,9.3,14200.5,3070.4,2374.8,1349.2,836.0,70.1,91.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
706,2012,4000.0,41,164000.0,23000.0,3.77,618000.0,6663.5,2546.8,3471.1,628.5,14.8,13324.7,3086.9,4546.1,5719.8,838.4,9.3,71.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
707,2017,5000.0,35,175000.0,39000.0,5.73,1003000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,4225.6,3238.6,1000.9,1306.8,0.0,78.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
708,2013,5000.0,35,175000.0,42000.0,4.5,788000.0,2191.6,8739.3,4279.2,309.2,10.8,15530.1,6663.5,2546.8,3471.1,628.5,14.8,69.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
709,2010,5000.0,37,185000.0,37000.0,3.32,614000.0,3070.4,2374.8,1349.2,836.0,70.1,7700.5,3954.9,1283.8,3659.6,486.1,177.4,77.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
710,2016,5000.0,38,190000.0,30000.0,5.85,1112000.0,4225.6,3238.6,1000.9,1306.8,0.0,9771.90000000001,141.0,4370.8,400.5,1568.8,23.1,74.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
711,2003,6000.0,37,222000.0,69000.0,1.68,373000.0,0.0,958.7,234.2,13.2,0.0,1206.1,0.0,3070.0,250.8,0.0,0.0,75.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
712,2015,6000.0,38,228000.0,50000.0,5.53,1261000.0,141.0,4370.8,400.5,1568.8,23.1,6504.2,5310.4,12277.3,3840.9,751.3,29.7,86.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
713,2009,6000.0,39,234000.0,56000.0,3.45,807000.0,3954.9,1283.8,3659.6,486.1,177.4,9561.8,5303.8,1061.8,1514.2,481.0,0.0,90.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
714,2014,6000.0,41,246000.0,57000.0,4.68,1151000.0,5310.4,12277.3,3840.9,751.3,29.7,22209.6,2191.6,8739.3,4279.2,309.2,10.8,69.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
715,2008,6000.0,42,252000.0,45000.0,2.42,610000.0,5303.8,1061.8,1514.2,481.0,0.0,8360.8,2899.7,1890.4,2715.4,710.4,25.8,74.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
716,2007,6000.0,46,276000.0,63000.0,2.43,671000.0,2899.7,1890.4,2715.4,710.4,25.8,8241.7,2827.3,3115.1,1173.0,1046.9,61.2,74.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
717,1999,7000.0,35,245000.0,86000.0,1.17,287000.0,0.0,835.5,0.0,0.0,0.0,835.5,0.0,2842.2,0.0,0.0,0.0,128.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
718,2004,7000.0,38,266000.0,69000.0,2.1,559000.0,1319.2,1480.5,616.5,132.8,0.0,3549.0,0.0,958.7,234.2,13.2,0.0,87.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
719,2000,7000.0,42,294000.0,103000.0,1.5,441000.0,0.0,1660.0,0.0,0.0,0.0,1660.0,0.0,835.5,0.0,0.0,0.0,105.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
720,2005,8000.0,37,296000.0,59000.0,2.2,651000.0,1038.9,1388.6,437.0,1041.6,20.9,3927.0,1319.2,1480.5,616.5,132.8,0.0,78.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
721,1998,8000.0,37,296000.0,86000.0,1.33,394000.0,0.0,2842.2,0.0,0.0,0.0,2842.2,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
722,2002,8000.0,38,304000.0,79000.0,1.9,578000.0,0.0,3070.0,250.8,0.0,0.0,3320.8,0.0,1708.9,0.0,0.0,0.0,96.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
723,2006,8000.0,42,336000.0,114000.0,2.2,739000.0,2827.3,3115.1,1173.0,1046.9,61.2,8223.5,1038.9,1388.6,437.0,1041.6,20.9,91.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
724,2001,9000.0,52,468000.0,94000.0,1.26,590000.0,0.0,1708.9,0.0,0.0,0.0,1708.9,0.0,1660.0,0.0,0.0,0.0,115.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
725,2013,3000.0,51,153000.0,46000.0,3.89,595000.0,1389.4,114.2,245.0,135.6,94.3,1978.5,510.0,72.9,80.6,42.2,93.8,69.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
726,2014,3000.0,58,174000.0,61000.0,4.89,851000.0,1517.8,209.5,176.0,50.7,57.0,2011.0,1389.4,114.2,245.0,135.6,94.3,69.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
727,2011,4000.0,43,172000.0,43000.0,2.31,397000.0,359.3,75.9,130.6,50.6,129.3,745.7,304.0,113.1,188.7,155.7,81.7,91.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
728,2012,4000.0,60,240000.0,53000.0,2.39,574000.0,510.0,72.9,80.6,42.2,93.8,799.5,359.3,75.9,130.6,50.6,129.3,71.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
729,2010,4000.0,65,260000.0,73000.0,3.1,806000.0,304.0,113.1,188.7,155.7,81.7,843.2,229.7,85.6,146.8,22.8,149.8,77.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
730,2009,5000.0,49,245000.0,69000.0,2.01,492000.0,229.7,85.6,146.8,22.8,149.8,634.7,201.1,125.9,62.1,57.9,65.0,90.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
731,2015,5000.0,52,260000.0,62000.0,4.23,1100000.0,0.0,80.6,18.9,49.0,69.4,217.9,1517.8,209.5,176.0,50.7,57.0,86.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
732,2007,5000.0,64,320000.0,96000.0,1.7,544000.0,70.4,77.2,758.4,77.0,36.7,1019.7,395.1,49.9,15.2,54.8,168.0,74.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
733,2008,5000.0,66,330000.0,119000.0,2.2,726000.0,201.1,125.9,62.1,57.9,65.0,512.0,70.4,77.2,758.4,77.0,36.7,74.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
734,2016,6000.0,52,312000.0,69000.0,3.64,1136000.0,0.0,39.7,21.8,51.5,0.0,113.0,0.0,80.6,18.9,49.0,69.4,74.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
735,2006,6000.0,56,336000.0,144000.0,1.2,403000.0,395.1,49.9,15.2,54.8,168.0,683.0,33.4,937.5,112.7,134.9,101.2,91.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
736,1998,6000.0,64,384000.0,207000.0,0.85,326000.0,0.0,3.2,0.0,0.0,0.0,3.2,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
737,1999,6000.0,66,396000.0,222000.0,0.63,249000.0,0.0,14.4,0.0,0.0,0.0,14.4,0.0,3.2,0.0,0.0,0.0,128.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
738,2004,6000.0,68,408000.0,192000.0,1.51,616000.0,92.2,185.9,7.5,3.9,17.8,307.3,0.0,21.0,1.9,0.0,0.0,87.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
739,2005,6000.0,91,546000.0,169000.0,1.12,612000.0,33.4,937.5,112.7,134.9,101.2,1319.7,92.2,185.9,7.5,3.9,17.8,78.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
740,2017,7000.0,45,315000.0,120000.0,4.17,1314000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,39.7,21.8,51.5,0.0,78.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
741,2000,7000.0,59,413000.0,211000.0,0.68,281000.0,0.0,41.6,0.0,0.0,0.0,41.6,0.0,14.4,0.0,0.0,0.0,105.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
742,2001,7000.0,81,567000.0,249000.0,0.92,522000.0,0.0,69.8,0.0,0.0,0.0,69.8,0.0,41.6,0.0,0.0,0.0,115.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
743,2003,7000.0,83,581000.0,163000.0,1.96,1139000.0,0.0,21.0,1.9,0.0,0.0,22.9,0.0,37.8,1.9,0.0,0.0,75.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
744,2002,7000.0,89,623000.0,274000.0,1.2,748000.0,0.0,37.8,1.9,0.0,0.0,39.7,0.0,69.8,0.0,0.0,0.0,96.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
745,2007,46000.0,44,2024000.0,648000.0,1.25,2530000.0,2433.3,8497.6,1251.5,8455.8,1077.2,21715.4,387.7,3184.9,708.9,6736.5,2202.6,74.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
746,2001,48000.0,52,2496000.0,1048000.0,0.72,1797000.0,0.0,6570.7,211.1,0.0,0.0,6781.8,0.0,10588.6,0.0,0.0,0.0,115.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
747,2008,49000.0,44,2156000.0,862000.0,1.51,3256000.0,1424.6,5617.2,2020.9,6533.6,870.8,16467.1,2433.3,8497.6,1251.5,8455.8,1077.2,74.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
748,2006,49000.0,52,2548000.0,1605000.0,1.24,3160000.0,387.7,3184.9,708.9,6736.5,2202.6,13220.6,3393.6,5273.1,4023.6,6638.4,1434.4,91.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
749,2002,50000.0,51,2550000.0,561000.0,1.27,3239000.0,0.0,7068.2,717.5,1628.6,0.0,9414.3,0.0,6570.7,211.1,0.0,0.0,96.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
750,2005,51000.0,55,2805000.0,1935000.0,1.01,2833000.0,3393.6,5273.1,4023.6,6638.4,1434.4,20763.1,23.6,5227.5,1679.7,6923.3,1762.5,78.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
751,1999,52000.0,50,2600000.0,1170000.0,0.6,1560000.0,0.0,3698.9,0.0,0.0,0.0,3698.9,0.0,24933.7,0.0,0.0,0.0,128.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
752,2000,52000.0,54,2808000.0,1151000.0,0.58,1629000.0,0.0,10588.6,0.0,0.0,0.0,10588.6,0.0,3698.9,0.0,0.0,0.0,105.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
753,2004,56000.0,63,3528000.0,1376000.0,0.98,3457000.0,23.6,5227.5,1679.7,6923.3,1762.5,15616.6,0.0,5527.7,1402.7,6656.6,0.0,87.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
754,1998,58000.0,51,2958000.0,1361000.0,0.64,1893000.0,0.0,24933.7,0.0,0.0,0.0,24933.7,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,46.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
755,2003,58000.0,56,3248000.0,942000.0,1.46,4742000.0,0.0,5527.7,1402.7,6656.6,0.0,13587.0,0.0,7068.2,717.5,1628.6,0.0,75.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
756,2012,62000.0,41,2542000.0,1017000.0,2.38,6050000.0,4485.0,25521.0,11293.0,6504.0,754.1,48557.1,5530.4,13205.8,14840.0,3141.8,2379.3,71.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
757,2009,62000.0,44,2728000.0,1064000.0,1.58,4310000.0,1633.3,11217.8,7777.0,5437.6,1717.3,27783.0,1424.6,5617.2,2020.9,6533.6,870.8,90.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
758,2014,68000.0,44,2992000.0,1167000.0,2.61,7809000.0,3319.3,19598.3,12349.6,6223.8,2045.0,43536.0,4413.2,17842.4,14776.1,4190.6,4273.2,69.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
759,2013,69000.0,39,2691000.0,1023000.0,2.3,6189000.0,4413.2,17842.4,14776.1,4190.6,4273.2,45495.5,4485.0,25521.0,11293.0,6504.0,754.1,69.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
760,2010,71000.0,37,2627000.0,1077000.0,1.57,4124000.0,1046.9,15741.2,6492.3,4465.9,2398.2,30144.5,1633.3,11217.8,7777.0,5437.6,1717.3,77.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
761,2011,71000.0,38,2698000.0,836000.0,1.93,5207000.0,5530.4,13205.8,14840.0,3141.8,2379.3,39097.3,1046.9,15741.2,6492.3,4465.9,2398.2,91.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
762,2015,73000.0,44,3212000.0,1221000.0,1.8,5782000.0,419.9,20780.1,3198.6,6707.3,611.9,31717.8,3319.3,19598.3,12349.6,6223.8,2045.0,86.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
